#  step      rmse_val    rmse_trn    rmse_e_val  rmse_e_trn    rmse_f_val  rmse_f_trn         lr
# If there is no available reference data, rmse_*_{val,trn} will print nan
 507000      3.35e-02    7.13e-02      3.34e-04    4.26e-04      1.30e-02    2.77e-02    5.6e-06
 508000      3.60e-02    5.16e-02      7.47e-04    7.19e-04      1.39e-02    2.00e-02    5.6e-06
 509000      6.16e-02    4.02e-02      7.14e-04    7.66e-04      2.39e-02    1.56e-02    5.6e-06
 510000      5.45e-02    6.49e-02      3.15e-04    1.57e-03      2.17e-02    2.57e-02    5.3e-06
 511000      6.57e-02    3.70e-02      6.58e-04    9.91e-04      2.61e-02    1.46e-02    5.3e-06
 512000      5.52e-02    7.63e-02      5.88e-04    4.42e-04      2.19e-02    3.03e-02    5.3e-06
 513000      5.55e-02    6.08e-02      1.10e-03    5.84e-04      2.20e-02    2.41e-02    5.3e-06
 514000      4.17e-02    4.35e-02      5.42e-04    9.21e-04      1.65e-02    1.72e-02    5.3e-06
 515000      3.62e-02    3.36e-02      1.20e-04    1.19e-04      1.47e-02    1.36e-02    5.1e-06
 516000      7.94e-02    4.81e-02      2.32e-03    1.01e-03      3.21e-02    1.95e-02    5.1e-06
 517000      3.62e-02    3.19e-02      5.77e-04    5.69e-04      1.47e-02    1.29e-02    5.1e-06
 518000      5.43e-02    5.77e-02      4.86e-04    2.45e-04      2.20e-02    2.34e-02    5.1e-06
 519000      4.90e-02    5.46e-02      4.03e-04    4.73e-04      1.99e-02    2.22e-02    5.1e-06
 520000      5.09e-02    5.92e-02      4.44e-04    6.11e-04      2.11e-02    2.45e-02    4.8e-06
 521000      5.60e-02    3.97e-02      1.22e-03    6.09e-04      2.32e-02    1.64e-02    4.8e-06
 522000      4.94e-02    4.67e-02      1.08e-03    9.48e-04      2.04e-02    1.93e-02    4.8e-06
 523000      5.66e-02    9.72e-02      3.72e-04    5.70e-04      2.34e-02    4.03e-02    4.8e-06
 524000      4.87e-02    5.47e-02      3.44e-04    5.41e-04      2.02e-02    2.27e-02    4.8e-06
 525000      6.51e-02    5.50e-02      2.86e-04    7.82e-04      2.75e-02    2.33e-02    4.6e-06
 526000      6.94e-02    7.05e-02      3.38e-04    1.16e-03      2.94e-02    2.98e-02    4.6e-06
 527000      6.41e-02    5.26e-02      1.57e-03    6.87e-04      2.70e-02    2.22e-02    4.6e-06
 528000      3.52e-02    4.99e-02      3.79e-04    9.34e-04      1.49e-02    2.11e-02    4.6e-06
 529000      5.14e-02    6.40e-02      1.07e-03    7.21e-04      2.17e-02    2.71e-02    4.6e-06
 530000      3.40e-02    3.22e-02      2.70e-04    2.46e-04      1.47e-02    1.39e-02    4.4e-06
 531000      4.44e-02    3.83e-02      4.58e-04    6.62e-04      1.92e-02    1.65e-02    4.4e-06
 532000      3.23e-02    3.49e-02      2.51e-04    7.83e-04      1.40e-02    1.51e-02    4.4e-06
 533000      3.88e-02    5.32e-02      2.18e-04    7.49e-04      1.68e-02    2.30e-02    4.4e-06
 534000      5.71e-02    3.49e-02      4.89e-04    5.37e-04      2.47e-02    1.51e-02    4.4e-06
 535000      3.64e-02    3.83e-02      2.62e-04    4.31e-04      1.60e-02    1.69e-02    4.1e-06
 536000      5.25e-02    5.00e-02      6.81e-04    7.93e-04      2.32e-02    2.21e-02    4.1e-06
 537000      7.62e-02    4.74e-02      9.92e-04    1.18e-03      3.36e-02    2.08e-02    4.1e-06
 538000      7.23e-02    4.93e-02      2.65e-03    5.82e-04      3.17e-02    2.17e-02    4.1e-06
 539000      3.90e-02    5.87e-02      4.25e-04    6.54e-04      1.72e-02    2.59e-02    4.1e-06
 540000      4.46e-02    4.44e-02      3.75e-04    4.62e-04      2.01e-02    2.00e-02    3.9e-06
 541000      4.97e-02    3.36e-02      5.62e-04    7.18e-04      2.24e-02    1.51e-02    3.9e-06
 542000      3.04e-02    3.73e-02      3.40e-04    2.87e-04      1.37e-02    1.68e-02    3.9e-06
 543000      3.22e-02    6.06e-02      5.40e-04    3.41e-04      1.45e-02    2.73e-02    3.9e-06
 544000      2.83e-02    4.85e-02      2.69e-04    3.67e-04      1.28e-02    2.19e-02    3.9e-06
 545000      4.41e-02    4.35e-02      3.55e-04    1.08e-03      2.03e-02    1.99e-02    3.7e-06
 546000      7.89e-02    6.73e-02      2.01e-03    3.01e-04      3.61e-02    3.09e-02    3.7e-06
 547000      2.05e-01    4.87e-02      1.15e-03    3.67e-04      9.40e-02    2.24e-02    3.7e-06
 548000      4.64e-02    4.20e-02      8.93e-04    8.51e-04      2.13e-02    1.93e-02    3.7e-06
 549000      6.43e-02    7.44e-02      3.85e-04    1.89e-03      2.96e-02    3.41e-02    3.7e-06
 550000      6.99e-02    4.52e-02      7.85e-04    1.44e-03      3.28e-02    2.11e-02    3.5e-06
 551000      3.99e-02    3.86e-02      7.74e-04    8.40e-04      1.87e-02    1.81e-02    3.5e-06
 552000      4.78e-02    3.40e-02      3.99e-04    3.39e-04      2.24e-02    1.60e-02    3.5e-06
 553000      5.30e-02    4.85e-02      3.91e-04    3.58e-04      2.49e-02    2.27e-02    3.5e-06
 554000      2.98e-02    3.01e-02      5.46e-04    5.53e-04      1.39e-02    1.41e-02    3.5e-06
 555000      2.76e-02    3.56e-02      2.10e-04    6.51e-04      1.32e-02    1.70e-02    3.4e-06
 556000      6.26e-02    2.37e-02      8.45e-04    2.86e-04      3.00e-02    1.13e-02    3.4e-06
 557000      1.70e-01    4.30e-02      3.83e-04    4.23e-04      8.15e-02    2.06e-02    3.4e-06
 558000      4.77e-02    6.40e-02      3.88e-04    6.80e-04      2.28e-02    3.06e-02    3.4e-06
 559000      3.27e-02    6.55e-02      1.08e-04    2.83e-04      1.56e-02    3.13e-02    3.4e-06
 560000      3.74e-02    3.43e-02      4.05e-04    6.03e-04      1.82e-02    1.67e-02    3.2e-06
 561000      4.77e-02    3.65e-02      5.47e-04    3.70e-04      2.33e-02    1.78e-02    3.2e-06
 562000      5.61e-02    4.40e-02      1.12e-03    1.50e-03      2.73e-02    2.13e-02    3.2e-06
 563000      3.78e-02    3.86e-02      2.41e-04    7.59e-04      1.84e-02    1.88e-02    3.2e-06
 564000      3.13e-02    3.52e-02      4.41e-04    5.06e-04      1.52e-02    1.72e-02    3.2e-06
 565000      3.01e-02    4.02e-02      6.11e-04    8.18e-04      1.50e-02    2.00e-02    3.0e-06
 566000      3.33e-02    4.87e-02      2.57e-04    4.36e-04      1.66e-02    2.42e-02    3.0e-06
 567000      4.04e-02    3.19e-02      4.65e-04    4.49e-04      2.01e-02    1.59e-02    3.0e-06
 568000      3.83e-02    2.83e-02      2.17e-04    2.19e-04      1.91e-02    1.41e-02    3.0e-06
 569000      3.68e-02    3.23e-02      7.12e-04    2.17e-04      1.83e-02    1.61e-02    3.0e-06
 570000      4.32e-02    4.91e-02      9.04e-04    7.14e-04      2.19e-02    2.49e-02    2.9e-06
 571000      4.59e-02    4.94e-02      5.28e-04    1.15e-03      2.33e-02    2.50e-02    2.9e-06
 572000      8.09e-02    4.62e-02      6.01e-04    6.75e-04      4.10e-02    2.34e-02    2.9e-06
 573000      7.26e-02    2.85e-02      1.68e-03    5.27e-04      3.67e-02    1.44e-02    2.9e-06
 574000      3.03e-02    4.08e-02      4.31e-04    9.81e-04      1.53e-02    2.06e-02    2.9e-06
 575000      6.33e-02    5.97e-02      3.77e-04    7.33e-04      3.27e-02    3.08e-02    2.7e-06
 576000      3.15e-02    5.18e-02      2.85e-04    6.15e-04      1.63e-02    2.68e-02    2.7e-06
 577000      3.12e-02    2.66e-02      3.75e-04    5.30e-04      1.61e-02    1.37e-02    2.7e-06
 578000      3.53e-02    4.92e-02      4.20e-04    4.92e-04      1.82e-02    2.54e-02    2.7e-06
 579000      2.69e-02    3.89e-02      1.27e-04    2.15e-04      1.39e-02    2.01e-02    2.7e-06
 580000      3.86e-02    3.32e-02      6.54e-04    2.51e-04      2.03e-02    1.75e-02    2.6e-06
 581000      3.09e-02    4.92e-02      4.73e-04    6.68e-04      1.63e-02    2.59e-02    2.6e-06
 582000      5.00e-02    2.75e-02      1.14e-03    1.78e-04      2.62e-02    1.45e-02    2.6e-06
 583000      3.05e-02    4.37e-02      3.12e-04    5.96e-04      1.61e-02    2.30e-02    2.6e-06
 584000      4.04e-02    3.18e-02      3.05e-04    6.11e-04      2.13e-02    1.67e-02    2.6e-06
 585000      5.52e-02    2.66e-02      9.61e-04    4.21e-04      2.95e-02    1.43e-02    2.5e-06
 586000      3.12e-02    4.29e-02      2.05e-04    1.89e-03      1.67e-02    2.28e-02    2.5e-06
 587000      3.23e-02    4.09e-02      3.30e-04    4.47e-04      1.73e-02    2.19e-02    2.5e-06
 588000      2.10e-02    2.30e-02      4.44e-04    4.23e-04      1.13e-02    1.23e-02    2.5e-06
 589000      3.31e-02    3.91e-02      4.02e-04    3.63e-04      1.77e-02    2.10e-02    2.5e-06
 590000      3.81e-02    3.04e-02      6.99e-04    5.29e-04      2.08e-02    1.66e-02    2.4e-06
 591000      3.50e-02    3.60e-02      4.02e-04    3.76e-04      1.91e-02    1.96e-02    2.4e-06
 592000      5.39e-02    2.89e-02      6.23e-04    2.75e-04      2.94e-02    1.58e-02    2.4e-06
 593000      3.75e-02    2.59e-02      4.66e-04    3.30e-04      2.05e-02    1.41e-02    2.4e-06
 594000      4.26e-02    4.14e-02      2.18e-04    3.03e-04      2.33e-02    2.26e-02    2.4e-06
 595000      4.11e-02    2.39e-02      2.31e-04    2.78e-04      2.29e-02    1.33e-02    2.2e-06
 596000      2.91e-02    3.09e-02      2.30e-04    4.84e-04      1.62e-02    1.71e-02    2.2e-06
 597000      8.11e-02    7.89e-02      9.98e-04    7.40e-04      4.51e-02    4.39e-02    2.2e-06
 598000      3.52e-02    2.60e-02      6.21e-04    5.31e-04      1.96e-02    1.44e-02    2.2e-06
 599000      3.24e-02    3.70e-02      3.69e-04    5.87e-04      1.80e-02    2.05e-02    2.2e-06
 600000      3.29e-02    3.63e-02      4.09e-04    4.57e-04      1.86e-02    2.05e-02    2.1e-06
 601000      6.39e-02    3.78e-02      5.36e-04    2.86e-04      3.62e-02    2.14e-02    2.1e-06
 602000      4.94e-02    2.62e-02      1.04e-03    2.28e-04      2.79e-02    1.48e-02    2.1e-06
 603000      3.43e-02    6.08e-02      3.51e-04    7.93e-04      1.94e-02    3.44e-02    2.1e-06
 604000      4.44e-02    3.53e-02      8.01e-04    1.82e-04      2.51e-02    2.00e-02    2.1e-06
 605000      4.53e-02    2.70e-02      1.14e-03    4.90e-04      2.60e-02    1.55e-02    2.0e-06
 606000      3.52e-02    3.02e-02      3.20e-04    1.71e-04      2.03e-02    1.74e-02    2.0e-06
 607000      4.99e-02    2.58e-02      1.74e-04    6.01e-04      2.88e-02    1.48e-02    2.0e-06
 608000      4.11e-02    3.61e-02      5.10e-04    1.84e-04      2.36e-02    2.08e-02    2.0e-06
 609000      4.41e-02    3.30e-02      1.42e-03    5.27e-04      2.53e-02    1.90e-02    2.0e-06
 610000      3.07e-02    4.22e-02      3.41e-04    1.82e-03      1.80e-02    2.45e-02    1.9e-06
 611000      3.76e-02    3.19e-02      3.96e-04    2.52e-04      2.20e-02    1.87e-02    1.9e-06
 612000      3.37e-02    2.76e-02      5.89e-04    2.88e-04      1.97e-02    1.62e-02    1.9e-06
 613000      3.48e-02    2.62e-02      2.44e-04    2.31e-04      2.04e-02    1.53e-02    1.9e-06
 614000      2.99e-02    2.43e-02      3.52e-04    1.38e-04      1.75e-02    1.42e-02    1.9e-06
 615000      4.91e-02    3.50e-02      7.62e-04    2.72e-04      2.92e-02    2.08e-02    1.8e-06
 616000      3.81e-02    4.95e-02      3.15e-04    7.63e-04      2.27e-02    2.94e-02    1.8e-06
 617000      3.69e-02    2.40e-02      3.27e-04    2.74e-04      2.20e-02    1.43e-02    1.8e-06
 618000      3.99e-02    2.93e-02      2.50e-04    2.72e-04      2.38e-02    1.75e-02    1.8e-06
 619000      3.37e-02    3.73e-02      5.67e-04    2.90e-04      2.01e-02    2.22e-02    1.8e-06
 620000      2.91e-02    3.01e-02      1.16e-04    3.10e-04      1.76e-02    1.82e-02    1.7e-06
 621000      3.48e-02    2.07e-02      1.32e-03    1.54e-04      2.09e-02    1.26e-02    1.7e-06
 622000      2.92e-02    4.77e-02      3.25e-04    4.19e-04      1.77e-02    2.89e-02    1.7e-06
 623000      2.30e-02    4.12e-02      2.96e-04    9.70e-04      1.39e-02    2.49e-02    1.7e-06
 624000      4.23e-02    3.92e-02      1.52e-03    1.58e-04      2.54e-02    2.38e-02    1.7e-06
 625000      4.92e-02    3.06e-02      3.87e-04    1.79e-04      3.03e-02    1.88e-02    1.6e-06
 626000      4.43e-02    2.62e-02      1.01e-03    9.32e-05      2.72e-02    1.61e-02    1.6e-06
 627000      3.93e-02    3.07e-02      2.43e-04    2.53e-04      2.42e-02    1.89e-02    1.6e-06
 628000      4.45e-02    4.17e-02      1.10e-03    5.99e-04      2.73e-02    2.56e-02    1.6e-06
 629000      4.35e-02    2.07e-02      3.79e-04    2.22e-04      2.67e-02    1.27e-02    1.6e-06
 630000      2.79e-02    3.59e-02      3.46e-04    3.57e-04      1.74e-02    2.24e-02    1.6e-06
 631000      4.10e-02    3.21e-02      3.49e-04    3.39e-04      2.56e-02    2.00e-02    1.6e-06
 632000      3.94e-02    2.99e-02      1.29e-03    5.03e-04      2.45e-02    1.87e-02    1.6e-06
 633000      2.96e-02    2.77e-02      3.17e-04    3.59e-04      1.85e-02    1.73e-02    1.6e-06
 634000      3.36e-02    2.62e-02      3.06e-04    4.47e-04      2.10e-02    1.63e-02    1.6e-06
 635000      2.93e-02    3.03e-02      2.49e-04    5.28e-04      1.86e-02    1.92e-02    1.5e-06
 636000      2.59e-02    2.10e-02      7.29e-05    2.32e-04      1.64e-02    1.33e-02    1.5e-06
 637000      2.72e-02    3.24e-02      3.08e-04    2.84e-04      1.72e-02    2.05e-02    1.5e-06
 638000      2.74e-02    4.28e-02      2.50e-04    4.12e-04      1.74e-02    2.71e-02    1.5e-06
 639000      2.26e-02    2.86e-02      1.98e-04    2.92e-04      1.43e-02    1.81e-02    1.5e-06
 640000      2.38e-02    3.59e-02      1.44e-04    3.28e-04      1.53e-02    2.31e-02    1.4e-06
 641000      3.54e-02    2.41e-02      2.88e-04    3.32e-04      2.28e-02    1.55e-02    1.4e-06
 642000      3.46e-02    4.27e-02      1.15e-03    4.27e-04      2.21e-02    2.75e-02    1.4e-06
 643000      3.67e-02    2.55e-02      7.77e-04    3.40e-04      2.36e-02    1.64e-02    1.4e-06
 644000      4.57e-02    3.42e-02      7.76e-04    3.95e-04      2.94e-02    2.20e-02    1.4e-06
 645000      2.49e-02    3.57e-02      1.48e-04    2.58e-04      1.63e-02    2.33e-02    1.3e-06
 646000      2.75e-02    3.23e-02      1.70e-04    3.62e-04      1.80e-02    2.11e-02    1.3e-06
 647000      3.13e-02    1.98e-02      2.55e-04    2.96e-05      2.05e-02    1.30e-02    1.3e-06
 648000      3.84e-02    2.38e-02      2.66e-04    2.21e-04      2.51e-02    1.56e-02    1.3e-06
 649000      3.62e-02    3.24e-02      2.25e-04    2.44e-04      2.37e-02    2.12e-02    1.3e-06
 650000      2.83e-02    2.48e-02      1.35e-04    4.25e-04      1.88e-02    1.64e-02    1.3e-06
 651000      2.99e-02    2.13e-02      3.87e-04    1.85e-04      1.98e-02    1.41e-02    1.3e-06
 652000      2.48e-02    2.66e-02      1.91e-04    1.93e-04      1.64e-02    1.77e-02    1.3e-06
 653000      4.99e-02    2.96e-02      8.07e-04    3.55e-04      3.31e-02    1.96e-02    1.3e-06
 654000      2.08e-02    2.95e-02      1.18e-04    2.27e-04      1.38e-02    1.96e-02    1.3e-06
 655000      3.95e-02    3.91e-02      1.36e-03    8.29e-04      2.64e-02    2.62e-02    1.2e-06
 656000      4.53e-02    2.67e-02      6.56e-04    6.60e-04      3.05e-02    1.79e-02    1.2e-06
 657000      2.72e-02    2.53e-02      4.51e-04    4.04e-04      1.83e-02    1.70e-02    1.2e-06
 658000      3.18e-02    2.33e-02      2.10e-04    2.91e-04      2.14e-02    1.57e-02    1.2e-06
 659000      6.37e-02    2.37e-02      4.25e-04    3.07e-04      4.29e-02    1.59e-02    1.2e-06
 660000      3.78e-02    2.32e-02      1.90e-04    1.47e-04      2.58e-02    1.58e-02    1.1e-06
 661000      3.83e-02    3.23e-02      2.04e-04    2.14e-04      2.61e-02    2.21e-02    1.1e-06
 662000      2.44e-02    2.60e-02      9.82e-05    3.02e-04      1.66e-02    1.77e-02    1.1e-06
 663000      2.68e-02    3.28e-02      1.46e-04    1.53e-04      1.83e-02    2.24e-02    1.1e-06
 664000      3.35e-02    2.27e-02      4.57e-04    1.77e-04      2.28e-02    1.55e-02    1.1e-06
 665000      3.90e-02    2.63e-02      7.21e-04    2.17e-04      2.69e-02    1.82e-02    1.1e-06
 666000      3.47e-02    1.95e-02      6.05e-04    2.93e-04      2.40e-02    1.35e-02    1.1e-06
 667000      5.55e-02    1.64e-02      1.50e-03    2.11e-04      3.82e-02    1.14e-02    1.1e-06
 668000      3.38e-02    2.09e-02      2.51e-04    2.84e-04      2.34e-02    1.45e-02    1.1e-06
 669000      2.14e-02    2.75e-02      1.16e-04    2.91e-04      1.48e-02    1.90e-02    1.1e-06
 670000      2.61e-02    3.20e-02      3.71e-04    3.57e-04      1.83e-02    2.24e-02    1.0e-06
 671000      2.31e-02    1.85e-02      4.13e-04    1.80e-04      1.62e-02    1.30e-02    1.0e-06
 672000      3.07e-02    2.06e-02      4.58e-04    1.63e-04      2.15e-02    1.44e-02    1.0e-06
 673000      3.53e-02    3.31e-02      5.86e-04    6.91e-04      2.47e-02    2.31e-02    1.0e-06
 674000      2.51e-02    1.99e-02      5.00e-04    2.18e-04      1.76e-02    1.40e-02    1.0e-06
 675000      2.15e-02    2.23e-02      1.78e-04    4.09e-04      1.53e-02    1.58e-02    9.8e-07
 676000      1.33e-01    3.00e-02      8.94e-04    2.92e-04      9.46e-02    2.13e-02    9.8e-07
 677000      4.66e-02    2.36e-02      4.50e-04    3.57e-04      3.31e-02    1.68e-02    9.8e-07
 678000      2.70e-02    2.28e-02      5.52e-04    1.73e-04      1.92e-02    1.62e-02    9.8e-07
 679000      2.29e-02    2.10e-02      3.23e-04    2.23e-04      1.63e-02    1.49e-02    9.8e-07
 680000      4.05e-02    2.36e-02      2.93e-04    3.57e-04      2.91e-02    1.69e-02    9.3e-07
 681000      3.93e-02    2.24e-02      1.54e-04    1.37e-04      2.82e-02    1.61e-02    9.3e-07
 682000      2.25e-02    2.64e-02      2.70e-04    1.55e-04      1.62e-02    1.90e-02    9.3e-07
 683000      2.95e-02    2.89e-02      3.58e-04    1.27e-04      2.12e-02    2.08e-02    9.3e-07
 684000      2.00e-02    2.92e-02      9.32e-05    1.67e-04      1.43e-02    2.10e-02    9.3e-07
 685000      2.60e-02    1.54e-02      4.09e-04    1.54e-04      1.89e-02    1.12e-02    8.9e-07
 686000      2.67e-02    2.36e-02      2.37e-04    1.58e-04      1.94e-02    1.72e-02    8.9e-07
 687000      3.30e-02    1.85e-02      9.86e-04    3.10e-04      2.39e-02    1.34e-02    8.9e-07
 688000      2.71e-02    2.05e-02      4.14e-04    1.59e-04      1.97e-02    1.49e-02    8.9e-07
 689000      2.24e-02    2.82e-02      3.09e-04    3.19e-04      1.63e-02    2.05e-02    8.9e-07
 690000      2.97e-02    1.91e-02      2.40e-04    1.70e-04      2.19e-02    1.41e-02    8.4e-07
 691000      2.70e-02    2.34e-02      4.07e-04    3.02e-04      1.98e-02    1.72e-02    8.4e-07
 692000      3.43e-02    3.21e-02      8.16e-04    1.84e-04      2.52e-02    2.36e-02    8.4e-07
 693000      3.68e-02    5.46e-02      4.12e-05    5.24e-04      2.71e-02    4.02e-02    8.4e-07
 694000      2.97e-02    2.80e-02      1.62e-04    4.01e-04      2.18e-02    2.06e-02    8.4e-07
 695000      1.86e-02    1.94e-02      9.92e-05    3.27e-04      1.39e-02    1.44e-02    8.0e-07
 696000      2.06e-02    2.37e-02      3.20e-04    2.05e-04      1.53e-02    1.77e-02    8.0e-07
 697000      4.26e-02    3.07e-02      8.03e-04    2.85e-04      3.17e-02    2.29e-02    8.0e-07
 698000      2.02e-02    2.15e-02      4.58e-04    2.00e-04      1.50e-02    1.60e-02    8.0e-07
 699000      2.53e-02    2.87e-02      4.11e-04    3.21e-04      1.88e-02    2.14e-02    8.0e-07
 700000      1.96e-02    1.90e-02      2.92e-04    1.68e-04      1.47e-02    1.43e-02    7.6e-07
 701000      2.49e-02    1.69e-02      2.25e-04    1.85e-04      1.87e-02    1.28e-02    7.6e-07
 702000      1.65e-02    2.76e-02      3.00e-04    2.64e-04      1.24e-02    2.08e-02    7.6e-07
 703000      2.70e-02    3.97e-02      4.24e-04    4.28e-04      2.04e-02    2.99e-02    7.6e-07
 704000      1.65e-02    2.73e-02      7.25e-05    1.64e-04      1.24e-02    2.06e-02    7.6e-07
 705000      1.75e-02    1.72e-02      1.47e-04    1.73e-04      1.33e-02    1.31e-02    7.2e-07
 706000      2.16e-02    2.65e-02      6.79e-05    1.52e-04      1.64e-02    2.01e-02    7.2e-07
 707000      1.34e-02    1.80e-02      2.46e-04    2.28e-04      1.02e-02    1.37e-02    7.2e-07
 708000      4.03e-02    1.76e-02      3.16e-04    1.92e-04      3.07e-02    1.34e-02    7.2e-07
 709000      2.15e-02    3.78e-02      1.49e-04    1.36e-03      1.64e-02    2.86e-02    7.2e-07
 710000      1.87e-02    2.30e-02      8.13e-05    2.42e-04      1.44e-02    1.77e-02    6.9e-07
 711000      2.49e-02    2.35e-02      2.34e-04    3.56e-04      1.91e-02    1.81e-02    6.9e-07
 712000      2.71e-02    2.49e-02      1.79e-04    2.94e-04      2.08e-02    1.91e-02    6.9e-07
 713000      2.47e-02    1.88e-02      5.34e-04    2.51e-04      1.90e-02    1.44e-02    6.9e-07
 714000      3.16e-02    3.10e-02      2.19e-04    1.97e-04      2.43e-02    2.39e-02    6.9e-07
 715000      2.43e-02    2.17e-02      1.35e-04    1.79e-04      1.89e-02    1.69e-02    6.5e-07
 716000      2.67e-02    3.35e-02      2.74e-04    1.21e-04      2.08e-02    2.60e-02    6.5e-07
 717000      1.66e-02    3.31e-02      1.22e-04    1.15e-03      1.29e-02    2.56e-02    6.5e-07
 718000      2.54e-02    2.32e-02      3.74e-04    2.00e-04      1.97e-02    1.80e-02    6.5e-07
 719000      3.05e-02    2.75e-02      3.43e-04    3.83e-04      2.37e-02    2.14e-02    6.5e-07
 720000      2.90e-02    1.69e-02      3.36e-04    1.63e-04      2.28e-02    1.33e-02    6.2e-07
 721000      2.37e-02    2.26e-02      2.09e-04    2.93e-04      1.86e-02    1.77e-02    6.2e-07
 722000      3.44e-02    2.31e-02      1.31e-03    2.58e-04      2.69e-02    1.81e-02    6.2e-07
 723000      2.64e-02    2.31e-02      3.33e-04    4.51e-04      2.07e-02    1.81e-02    6.2e-07
 724000      2.38e-02    3.75e-02      2.94e-04    1.03e-03      1.87e-02    2.94e-02    6.2e-07
 725000      3.00e-02    2.21e-02      5.48e-04    2.64e-04      2.38e-02    1.75e-02    5.9e-07
 726000      2.16e-02    2.35e-02      1.40e-04    2.23e-04      1.71e-02    1.86e-02    5.9e-07
 727000      1.74e-02    3.01e-02      1.17e-04    2.05e-04      1.38e-02    2.39e-02    5.9e-07
 728000      1.77e-02    2.52e-02      9.25e-05    1.60e-04      1.40e-02    2.00e-02    5.9e-07
 729000      2.38e-02    2.79e-02      4.16e-04    1.44e-03      1.89e-02    2.18e-02    5.9e-07
 730000      1.77e-02    3.20e-02      1.32e-04    2.81e-04      1.42e-02    2.56e-02    5.6e-07
 731000      2.97e-02    1.32e-02      3.35e-04    1.45e-04      2.38e-02    1.06e-02    5.6e-07
 732000      2.04e-02    2.19e-02      2.24e-04    2.60e-04      1.63e-02    1.76e-02    5.6e-07
 733000      2.78e-02    3.17e-02      2.75e-04    9.04e-04      2.22e-02    2.53e-02    5.6e-07
 734000      2.17e-02    1.90e-02      3.08e-04    2.02e-04      1.74e-02    1.52e-02    5.6e-07
 735000      3.06e-02    2.29e-02      6.96e-04    3.00e-04      2.47e-02    1.85e-02    5.3e-07
 736000      3.26e-02    2.06e-02      1.10e-03    3.78e-04      2.62e-02    1.67e-02    5.3e-07
 737000      1.51e-02    1.86e-02      1.22e-04    8.81e-05      1.22e-02    1.50e-02    5.3e-07
 738000      2.38e-02    2.54e-02      2.29e-04    2.35e-04      1.92e-02    2.05e-02    5.3e-07
 739000      2.44e-02    2.88e-02      6.97e-04    3.06e-04      1.97e-02    2.32e-02    5.3e-07
 740000      2.23e-02    2.64e-02      2.27e-04    2.45e-04      1.81e-02    2.15e-02    5.1e-07
 741000      2.42e-02    4.10e-02      1.81e-04    1.17e-03      1.97e-02    3.33e-02    5.1e-07
 742000      4.80e-02    2.86e-02      4.37e-04    3.28e-04      3.91e-02    2.33e-02    5.1e-07
 743000      3.66e-02    1.38e-02      1.17e-03    1.48e-04      2.97e-02    1.13e-02    5.1e-07
 744000      2.55e-02    2.15e-02      4.59e-04    1.90e-04      2.07e-02    1.75e-02    5.1e-07
 745000      1.92e-02    2.10e-02      2.28e-04    2.43e-04      1.58e-02    1.72e-02    4.8e-07
 746000      2.10e-02    1.73e-02      2.38e-04    2.50e-04      1.72e-02    1.42e-02    4.8e-07
 747000      2.26e-02    2.47e-02      1.59e-04    3.14e-04      1.86e-02    2.03e-02    4.8e-07
 748000      1.55e-02    2.57e-02      1.83e-04    3.89e-04      1.28e-02    2.11e-02    4.8e-07
 749000      2.28e-02    2.26e-02      1.97e-04    2.73e-04      1.87e-02    1.86e-02    4.8e-07
 750000      1.46e-02    2.06e-02      8.48e-05    4.20e-04      1.21e-02    1.70e-02    4.6e-07
 751000      2.87e-02    2.03e-02      1.33e-04    1.43e-04      2.38e-02    1.69e-02    4.6e-07
 752000      1.82e-02    2.28e-02      1.31e-04    1.52e-04      1.51e-02    1.89e-02    4.6e-07
 753000      1.69e-02    2.04e-02      1.19e-04    1.37e-04      1.40e-02    1.69e-02    4.6e-07
 754000      3.41e-02    1.88e-02      2.61e-04    1.84e-04      2.82e-02    1.56e-02    4.6e-07
 755000      3.02e-02    1.45e-02      2.75e-04    1.10e-04      2.52e-02    1.21e-02    4.3e-07
 756000      2.13e-02    3.32e-02      2.28e-04    8.21e-04      1.78e-02    2.76e-02    4.3e-07
 757000      3.67e-02    2.96e-02      1.31e-03    9.74e-04      3.05e-02    2.46e-02    4.3e-07
 758000      2.43e-02    2.15e-02      2.24e-04    4.80e-04      2.03e-02    1.79e-02    4.3e-07
 759000      2.94e-02    1.97e-02      4.89e-04    1.12e-04      2.45e-02    1.65e-02    4.3e-07
 760000      2.86e-02    2.30e-02      4.29e-04    2.06e-04      2.40e-02    1.93e-02    4.1e-07
 761000      1.98e-02    1.16e-02      2.06e-04    9.67e-05      1.67e-02    9.79e-03    4.1e-07
 762000      1.43e-02    2.69e-02      1.72e-04    1.04e-03      1.20e-02    2.25e-02    4.1e-07
 763000      1.75e-02    1.79e-02      1.67e-04    8.80e-05      1.47e-02    1.50e-02    4.1e-07
 764000      4.22e-02    1.50e-02      5.43e-04    1.87e-04      3.55e-02    1.26e-02    4.1e-07
 765000      2.05e-02    2.90e-02      3.29e-04    2.43e-04      1.74e-02    2.46e-02    3.9e-07
 766000      3.74e-02    1.45e-02      2.10e-03    1.08e-04      3.12e-02    1.23e-02    3.9e-07
 767000      1.54e-02    1.46e-02      1.74e-04    8.31e-05      1.30e-02    1.24e-02    3.9e-07
 768000      1.72e-02    2.14e-02      1.32e-04    3.91e-04      1.46e-02    1.81e-02    3.9e-07
